TransactionID,Amount,bankfrm,bankto,date,withdrawn,bankToName
rtCzBTcyDS1gUJH,9353,616399064,709812028,11/03/17,25578,Associated Financial Corp.
wMWLFEo4jS2zyQr,2201,927857372,286478816,11/03/17,18434,Assurance Trust
Zzm8Xd0bjw5KzZV,5984,870416980,836948771,11/03/17,6980,Assurance Trust Corp.
jb5u5qEcWqmz6Tn,2236,273029986,134534365,11/03/17,12289,Aurora Credit Union
QdROOCWXVsfyOm6,3040,964992657,622812425,11/03/17,21200,Bastion Bank System
Wh4JXuPLDX0NJqN,7799,289577199,631877744,11/03/17,32644,Better Life Financial Group
Vsjl1LwXLFU4dbM,9434,997614246,729794664,11/03/17,32223,Big Heart Bancorp
m3KRMTXYrmkGFMo,158,325423826,552963091,11/03/17,2104,Big Heart Financial Group
cP5GEQkyhKA04Li,2671,836622953,989347067,11/03/17,16837,Boon Bank System
xHFTHcNWvGiKfcZ,5601,866240378,868397845,11/03/17,11151,Boon Financial Corp.
rl9wd9GcT08B34M,905,503732625,457288277,11/03/17,32593,Bulwark Holdings Inc.
5oXz0WFWfeQ1Cr2,4754,432585046,921747208,11/03/17,25084,Caliber Corporation
XOueVCrKqnyUsEF,9360,702065699,987586368,11/03/17,16310,Caliber Financial Services
LkWLmjTYHzGz7nx,6117,628842197,324000341,11/03/17,25441,Celestial Holding Company
HjvZFGFgyinnDti,5000,380862831,918030918,11/03/17,12321,Central Financial
BHPjbz7eG5feqgQ,3024,222926664,495101491,11/03/17,8131,Citadel Banks
FS03IrPYMGIdDkz,1981,57143751,449948763,11/03/17,27782,Citizens First Financial Group
kqnfl6QjU9TajLo,7272,612288992,604500076,11/03/17,29594,Cognate Financial Services
BX1fNUxJU8Asggq,362,659065741,998384362,11/03/17,12636,Community Banks
5aizuVX2JIpalsq,65,134365702,629664942,11/03/17,27969,Connection Bancorp
DczB9FGlflStAGQ,4218,848534239,230776810,11/03/17,2064,Core Bank System
MRrU3GrRFmlMvC3,2506,773162602,23000074,11/03/17,9236,Core Financial Holdings
w2yjFriubZsPfMR,8202,55041637,449157205,11/03/17,24284,Credence Bancorp
Iz2y52FRZtwr8Ji,3196,707406858,678717828,11/03/17,5408,Credence Financial Inc.
yTCBchIBWLXxb36,4343,911215098,801427787,11/03/17,12851,Credit Bank
XAz3qf83b1ENH6h,9060,675744684,961938473,11/03/17,27747,Crest Financial
d4prASdl5SsfeOP,6773,140190132,789754485,11/03/17,30995,Crest Trust Corp.
21ddB7rCKHYy2Ey,8923,655325017,393057351,11/03/17,8014,Crown Trust Corp.
It6LwAJI5ja9fiZ,7879,749690241,742057337,11/03/17,23292,Diamond Holding Company
gHkKE1pLqGZiuiX,2557,739061837,506520170,11/03/17,11485,Domestic Trust
Dr6RNn3wDNqoGYH,5805,763547100,813677316,11/03/17,14039,Dominion Financial
Lf9znSH1lGvhwZ3,8166,25552569,779925442,11/03/17,13045,Dominion Holdings Inc.
pmvJK3ZVejFcrSM,1186,97761833,98154182,11/03/17,18064,Edge Financial
DwH25Bw8QFFfL66,7343,374790982,804540082,11/03/17,28994,Elysium Financial Corp.
sy7Lg5NReVJfOiC,442,116720625,614560506,11/03/17,27846,Elysium Holdings Inc.
y7IsR5mCzz4vFZW,3884,580269246,998988548,11/03/17,31504,Elysium Trust
6DMQDTfEGdzjiUH,4618,224314793,951448925,11/03/17,4452,Emblem Holding Company
KHmWg6WF3j3W9oE,7814,536708901,405654141,11/03/17,25464,Eminence Bank Group
GVI4rSl9isQvI72,3437,514305156,496416822,11/03/17,8198,Eminence Financial Corp.
fuUyDLXmiH4NYF1,8408,635368531,967913710,11/03/17,12462,Epitome Financial Corp.
B6rkHPWnW71m7Gv,8465,416067343,680527376,11/03/17,7952,Esteem Financial
2W33nEBZH4mJvkA,3147,3124710,754590469,11/03/17,28943,Esteem Financial Services
KiM2lqofioGLNV5,4127,771141168,489286591,11/03/17,27467,Esteem Trust Corp.
fkbpH9OOKWJBRhM,1111,306854093,379847327,11/03/17,23955,Evolution Bancshares
3lVINStwJZk3TOL,7172,859229010,815811867,11/03/17,5070,Evolution Banks
UakMnyhDJmmZpnW,3537,16696407,854839682,11/03/17,27207,Evolution Financial Group
IZ0InkITRZ5qaUq,630,527299367,850940316,11/03/17,8128,Excellence Bank Inc.
hxEzfN985TO9rWf,1698,603221320,47587560,11/03/17,7431,Excellence Financial
qWZJkJ1fXpwruSb,3246,225342458,164662349,11/03/17,24384,Excellence Holdings Inc.
po1xErbX4mbo2KV,839,351069830,718628504,11/03/17,12008,Faith Bancorp
RMYlUy3pXSd2AqY,4110,169423823,315619410,11/03/17,18646,Faith Financial Service
2mduCFnwC17WAuW,4258,260898644,208530043,11/03/17,1660,Felicity Trust Corp
8pzg5yJIlA2l1jL,4451,953871877,306544235,11/03/17,23053,Fidelity Holdings Inc.
9YFvqEdd7pivQOv,4960,77024364,208495386,11/03/17,15854,First Bank Group
9f0eXh8FVRv7SIn,560,801122238,362554247,11/03/17,8977,First Choice Bancshares
dqBmBM9BiZ0KrV8,6279,648282561,457665962,11/03/17,2826,First Choice Financial Services
weQ8rV1pXExxiPy,8275,200236787,384840637,11/03/17,25448,First Guaranty Bank
AhCBjzGScSQIqrD,7319,163880438,260750555,11/03/17,30395,Flow Bancshares
gRN891rjeiGttrM,6294,591048746,885080247,11/03/17,18686,Foundation Financial Services
lfLqoChMNumz2nx,1002,325353118,310954417,11/03/17,17060,Fountain Holdings
BwrWqeVN0ZxUYTN,5762,57812505,43994781,11/03/17,16331,Free Citizen Financial Holdings
QBmOtwb01fpsfhD,5143,927259718,342096568,11/03/17,882,Free Citizen Trust Corp.
OdCZqrNcAjLnb30,9686,897046726,284438632,11/03/17,21511,Fundament Corporation
Ccj6uFblUqGFcKH,7314,321012113,617288353,11/03/17,23647,Generation Bank Inc.
FmGIg8brQqC8KU4,3733,220229417,203119367,11/03/17,12285,Generation Bank Inc.
jLdIjVEzDpEVk5J,51,613384340,819680573,11/03/17,24015,Genesis Bank
rMDWtC2FHvYK4hK,46,995173434,125555493,11/03/17,2046,Globe Bancorp
9ofj5ERME1YcZmb,1200,571215207,312752396,11/03/17,3307,Gold Alliance Financial Holdings
Zk3Dj6PooFJmZbI,9058,706996565,905452446,11/03/17,30105,Gold Alliance Trust Corp.
cET4FLIgRfLjJta,8074,793987268,637152369,11/03/17,22810,Goldcorp Financial Services
mq3VMvdRJpnNf4f,8409,705423538,290155250,11/03/17,30475,Goldleaf Corporation
Ymh32xkwprrfqnK,4897,414552332,543327384,11/03/17,12680,Goldward Bancorp
OBOqLgpEUMFQSx5,6505,654073435,827839664,11/03/17,5880,Goldward Credit Union
BDQ2lTy1HTx1EoN,8589,518929210,334140060,11/03/17,10956,Goldward Holdings Inc.
ZTTCJPvGBhWjyZm,9688,157547148,345954038,11/03/17,26353,Goodlife Trust Corp.
6YbLkjeLNfPfHdi,9646,587583992,824909573,11/03/17,1308,Grade Banks
zPFUR8xprU7iAc4,2278,986826242,648740317,11/03/17,20475,Grand Market Bank Corp.
yTGuHwnchADFCht,1174,112163876,878666868,11/03/17,10324,Grand Mutual Corporation
YDvjyfxzeOO4Je9,1518,91228113,677523335,11/03/17,21994,Grand Spire Bancorp
rRF56FwgLWExrHL,2879,710613133,589475191,11/03/17,12467,Grand Summit Banks
oG4eIAc5JNcvj96,8128,858562281,449383284,11/03/17,4478,Green Valley Banks Inc.
IS0OWtoKbk7ODWM,9984,10526803,192552180,11/03/17,13121,Green Valley Banks Inc.
auPjicCRgid7HpS,8586,653311834,688641548,11/03/17,18083,Her Majesty Corporation
NCeyAkz0Ts2wynE,968,34743813,559426831,11/03/17,17768,High Rise Bank
EkbF2gQNvRe8TFO,2591,225685975,460077882,11/03/17,22698,High Rise Bank
3ZawilEQ3775Zd5,8605,145256564,344892630,11/03/17,22360,High Rise Banks Inc.
PMMhIIt3AwBqxtr,916,809992845,946848153,11/03/17,7145,High Rise Financial Services
XqJGsuNhp1P94gl,5068,109782728,494017193,11/03/17,3484,High Rise Holdings Inc.
6U4KPiVCcFrzkxh,6571,470409678,561596879,11/03/17,8255,His Majesty Bank System
PXyisr2Ls8Xvk7S,4886,649936292,741507117,11/03/17,12018,Joint Bank Inc.
LTOfbRXfmIEca8F,8063,287693886,835105311,11/03/17,14196,Joint Financial
t5kWJGx6IQAGofK,151,605844233,48100499,11/03/17,24872,Jones Trust
Yqch9sl03nmA6se,689,567821527,39009027,11/03/17,24423,Kindred Holdings
B12XODBtGuDresY,1732,986108982,859794317,11/03/17,13781,Life Essence Corporation
1NjnHRyvtAibjBj,2566,938536945,887465832,11/03/17,3392,Life Essence Financial
eIPLIrXQCck5YcC,2178,152872857,474477787,11/03/17,16545,Life Tree Bank Corp.
WEJRGiALC7ebcmO,810,112436337,136809923,11/03/17,23306,Life Tree Holdings
CUr1O8zeA3NZpqM,2137,711734386,910141806,11/03/17,17436,Lifespark Bank Inc.
crrGZewgzQMek8H,860,212534170,938167441,11/03/17,15595,Lifespark Corporation
31Nx8hWC4MdWIZn,8520,888548604,895215062,11/03/17,5762,Lightning Financial
rhzXCdDj97TvluB,7276,205337680,281869627,11/03/17,25955,Meridian Financial Holdings
agN3lPaqHDpvfbF,876,565957793,882644475,11/03/17,3060,Meridian Financial Inc.
NbNUdNyfsXyKQDJ,93,802888263,239214478,11/03/17,2738,Meridian Trust
KYBR73IHyeHpMF2,5956,560826586,331287693,11/03/17,26442,Monolith Trust
NMKWKHR6rSLiarh,3429,195204537,207531723,11/03/17,19104,National Bank System
tFJTAFnW9MWn1OK,2851,869540246,303210223,11/03/17,11421,National Financial
8ogpewnqTtHaU8c,7650,499755076,881927716,11/03/17,15463,National Holdings
qyuoEgiy0ABdvyk,9691,291463180,952590003,11/03/17,20943,New Blossom Bancshares
2EApA684RImOn4P,261,58011028,610792925,11/03/17,16283,New Blossom Financial
336vROz4Vtxk7gk,7754,928674246,481358633,11/03/17,4894,New Connection Bancshares
CsDvjFkROQw3gmA,2946,326839765,188256366,11/03/17,23771,New Connection Bank System
SWP6ZcRUt4X0WYQ,3806,78183259,908857616,11/03/17,30451,New Connection Financial Holdings
Ln8KTBItnktrAYu,3933,580197630,868360615,11/03/17,32690,New Corporate Trust
8uttz1dlEo9dKn4,6140,891402760,493666228,11/03/17,18755,New Corporate Trust
V0hlYyCituTNu1b,8772,684519060,487907909,11/03/17,7182,New Edge Financial
6j5FyX6hSauhDKN,2441,173587285,631418318,11/03/17,5870,New Heights Bank System
S7WZdy43DoJYx4h,4257,73900814,607661801,11/03/17,6027,New Horizon Banks Inc
m2X3aA1dKoY8GIs,6725,419524068,201539413,11/03/17,24868,New Leaf Bank
yDSQpLVl1096KUp,4911,826429198,340517726,11/03/17,16760,New Leaf Financial Corp.
LquWUnxgMJ4bKSA,1214,799313444,210855119,11/03/17,27944,New Leaf Financial Holdings
tvX5QpywUtFSHLP,5654,680418767,38072539,11/03/17,6148,New Life Banks Inc.
ZtUuMO3B7qEXgxH,6699,336403628,130085368,11/03/17,29985,New Life Holding Company
fgsNmAVqUo8BLXf,585,828758288,938567460,11/03/17,793,New Life Trus
IvaVDaq6r4SXGF4,1921,821784754,743140499,11/03/17,14728,New Sense Bank Group
duA5Gf23XkqbNuj,3602,165593948,187357989,11/03/17,20486,New Sense Financial Services
lFfi6Io3kkBUSpZ,5680,768742998,187024566,11/03/17,5814,New Sense Holdings Inc.
AydFnEO1isIbop5,7372,682450593,742195151,11/03/17,18926,New Wealth Banks
pAqJ9yxsL6qLipo,6044,779341933,368844859,11/03/17,18661,Obsidian Bancorp
GAVblnvCtJVjk8S,557,477104087,384415011,11/03/17,27937,Ocean Bank Corp.
uDRl4fKK6Vfd9AU,269,165201041,779679830,11/03/17,27220,Ocean Financial Inc.
fnTWpl4PZTGCLUG,6976,13926272,46238308,11/03/17,26418,Oculus Trust Corp.
GaG07ITWmMyVqD5,4375,441377628,570859566,11/03/17,16390,Omega Trust Corp.
dMx90pQKY7RaGMY,8742,934450433,399232487,11/03/17,797,One Capital Financial Corp.
ZfrEmCNR3iGXMh4,2832,780302540,115135942,11/03/17,12201,One Duty Financial
PywdaxddZYeeCJE,1678,55521986,479370802,11/03/17,21972,Origin Bancorp
5qThAyH5I8Nf5lh,8072,207096161,624906762,11/03/17,28556,Origin Bank Inc.
nHBq5v3H812RKZK,5915,602507260,202410291,11/03/17,5344,Origin Holding Company
vo0d5cmWyamRLPL,1617,260213978,804026992,11/03/17,9277,Paradise Financial Corp.
GWcKbpGdYXxjYbj,3748,783204355,257931442,11/03/17,26572,Paramount Trust
BWvhthtzuINBlj6,6328,528930167,289140348,11/03/17,13455,Pillar Bank System
RQ8HWzitVEoBAeV,7418,30594844,129393151,11/03/17,26016,Pinnacle Bank Group
MaC3bS8WFvepZGk,970,161043511,587486115,11/03/17,18066,Polestar Financial Inc.
U5QMg5mlCLE7Gvk,9056,378893865,197655703,11/03/17,15096,Premium Banks
gJ0XhccMsP0wcj1,3277,144635298,325891104,11/03/17,17425,Primo Financial Corp.
414cBpENgdA0AjJ,2308,886628546,104524435,11/03/17,5133,Principal Financial Corp.
m2XO9niyX5bqEAy,2578,297504033,937529631,11/03/17,2333,Principle Financial Services
8xJR1OR5dNOlQpA,2589,82798221,128996929,11/03/17,10591,Principle Holdings Inc.
fVIz2VNENUD1Ov2,6843,507742733,537328588,11/03/17,15928,Private Bancorp
eHX124zPDjiu1ya,1892,334285475,511044763,11/03/17,31792,Private Bank
fsbj06Cqcv31q75,423,98312889,911192367,11/03/17,25801,Private Financial Holdings
CfWbuQGic2PAgce,4206,884405087,772099649,11/03/17,6295,Prosperity Holding Company
KSY58FRpOz8enbu,3111,923324000,567980002,11/03/17,15605,Prosperity Trust
RBCN0t3OFQUuv67,7692,177584323,839929682,11/03/17,6469,Provenance Bank Group
uPAvIzC8cm0Rt8V,3655,192723278,683354429,11/03/17,10839,Provenance Financial Corp.
iXtqtcl1npdeAmz,6258,890823152,867178953,11/03/17,2996,Purity Bancorp
BWFwGXUb3FjMLzZ,599,133333257,52368946,11/03/17,3228,Pursuit Financial Inc.
HrZkhZr3CdyFfks,2438,278554742,999518088,11/03/17,32353,Reliance Banks
Hw0UKqfVYbscKsp,4771,695353066,602389688,11/03/17,20122,Repose Financial Corp.
0fulA0X8mi0dJaX,7055,794814319,359098926,11/03/17,6858,Resolution Bank
bgwknp7bPwj7hVP,4563,295051872,901280922,11/03/17,304,Royal Crown Bancorp
sxi3ua0ZH0hhUJI,9733,385569257,931198546,11/03/17,5166,Royal Crown Trust Corp.
m57GGGShFgvdTHJ,9025,742334573,701182109,11/03/17,727,Sky High Financial Holdings
wCBqrLyBKjg2I4i,9751,268310559,33079757,11/03/17,17017,Sky High Trust
tvecB2FhFTizjQ7,9036,269247837,2653331,11/03/17,22837,Skyward Financial Inc.
L7CqMvxM33RthO9,1381,881557278,327392217,11/03/17,18894,Snowflake Bancshares
P5Uj58GTWM5Oa0K,9547,704907842,82883960,11/03/17,7351,Snowflake Holdings
CO6uqdm6zLU3eKR,7003,362184068,641407110,11/03/17,24037,Solace Bank
ikI5vAWFJE6EAgd,7562,643222857,154915045,11/03/17,16929,Solace Holding Company
jUa8h2ilaQT0VMu,1610,501275361,718248432,11/03/17,12755,Soul Bank Group
oY6v86YTDspaWqu,2446,232347984,640644043,11/03/17,16697,Soul Financial Group
VSOyit3rRfBnFrD,1666,844451465,832646296,11/03/17,22137,South Trust Trust
83zOwg847hK3uSL,8632,115716390,24079257,11/03/17,31510,Spotlight Bank Group
AFmBfUpbEhaKPVs,1390,357630322,779981823,11/03/17,1268,Spring Financial
XojlRHKhkfWNrfD,9342,878250926,254048618,11/03/17,21918,Springwell Financial Corp.
YmRHRVmW2mmSPby,6970,61750273,205112325,11/03/17,9392,Sprout Banks Inc.
3YAM3HWr9irDQq9,1305,677987176,323200715,11/03/17,17984,State Financial Services
f8UgWiHB1JzcMpK,4839,DEPOSIT,556725811,11/03/17,24317,Summit Bancshares
zW2eLVzskkACp9e,4952,120965722,465919299,11/03/17,23637,Summit Bank
GLiVGk8izIzc1lW,1043,491263538,852052897,11/03/17,28658,Sunray Bancorp
nGxhjSMhjqen9qW,6248,728346616,753219250,11/03/17,12124,Sunray Bank System
KwrDBRaGt7zsoIi,5430,784282124,902756617,11/03/17,29780,Sunray Holdings Inc.
eLrtrfYMmwxdTA7,7339,680443383,724362179,11/03/17,5380,Surge Bank System
umJIzfXL0mlJrGr,6804,533846873,92233358,11/03/17,23022,Syndicate Financial Corp.
Wvq4Et4HfuHlvGd,1092,74740938,875715719,11/03/17,27421,Syndicate Financial Group
KLFYsyLQQaRjwiW,2152,671617947,360771158,11/03/17,3764,Trust Financial Inc.
BEnYVjJ2QR3aGmc,6251,32195187,551830575,11/03/17,9848,Trust Trust Corp.
9u1PUVpolMmGJrN,2767,611446809,283132180,11/03/17,23046,Trustcorp Credit Union
MAZuueGsyGFadF5,9933,386299275,82563585,11/03/17,31823,Value Financial Inc.
yrblnwCVe3AbY0b,5032,529767526,59600720,11/03/17,22763,Vertex Financial Holdings
SCDh2m5q0gb8hIq,1936,963747939,68653975,11/03/17,25293,Victory Financial Group
t1oPtzj5tVyF0z5,3952,881797781,523033722,11/03/17,22036,Vigor Holdings
6ZD8Y7IHEk6XCNC,997,189625584,76955168,11/03/17,4571,Vigor Trust
Va3AZA6vpPFpT86,6572,148496937,243152229,11/03/17,32587,Vitality Holdings
TFIEcrm99dQKWhi,9828,130174939,777797614,11/03/17,22076,Ward Bank System
KVQXRAY5RyRKioP,1767,873902327,617922894,11/03/17,11894,Ward Trust
zztNxOWLuLn4qGA,9752,602931469,184989099,11/03/17,4530,Wellness Bank System
fJITYADb98O8ilo,5900,323526867,587848069,11/03/17,5988,Zenith Financial Inc.
xS5cwV6W5VroXtN,2349,979569548,219397856,11/03/17,597,Agnate Bancshares
DF1Wb2vxnGsWmho,7420,898865565,221584459,11/03/17,26290,Agnate Trust Corp.
Ssj5CcCIoNMSOLB,1400,518302232,447831186,11/03/17,28851,Allied Financial Holdings
yeRlkPTP6odz06w,1554,771847091,503562326,11/03/17,6566,Alpha Bank Inc.
FcANRFC2fxgDWb6,9238,151766514,322155807,11/03/17,4231,Alpha Financial Services
svmNaN6qtIBH9Ok,5449,543968093,500789229,11/03/17,22930,Apogee Bank
5BLlhy3Z400eSkg,8569,756657231,423627478,11/03/17,13194,Apogee Bank Group
vOOHopXrwJG9CDj,1825,191112865,984972829,11/03/17,25687,BitcoinExpressExchange
W6Ycrai5OqqLrrq,9247,624460492,87104313,11/03/17,15535,Arcadia Financial Inc.
NDtEx0qvcUz7icf,7373,587669511,903278699,11/03/17,21147,Archetype Bancorp
xRh5m7JakjBcPUY,4261,24203753,121468631,11/03/17,25375,Armament Corporation
3H3Q93hldiH81EH,8491,887062571,28250311,11/03/17,11627,Armament Financial
3GwDAwFz4alUeLr,2623,196627686,380327646,11/03/17,302,Ascension Financial Group
MjtZWm8dqxN8LbT,4562,766291869,362080089,11/03/17,17520,Ascension Financial Services
TAqmTWUwf3kqZbc,8427,478928046,176463508,11/03/17,20128,Associated Financial Corp.
S7kn7UYzKM31oa1,2311,131004273,192753313,11/03/17,10999,Assurance Trust
WvqkhAx2u5iZAdc,8402,847226841,254448379,11/03/17,4798,Assurance Trust Corp.
DNvMaNBvxjxDfO5,6383,126198817,930488840,11/03/17,9978,Aurora Credit Union
9GEbdMuNRJXJT0r,4129,282862679,127911717,11/03/17,2395,Bastion Bank System
wDwh71HyzvMsI5k,3763,123642297,791798998,11/03/17,32182,Better Life Financial Group
RxoL2Z6rAflHlot,3472,21454217,664181805,11/03/17,29005,Big Heart Bancorp
XjZOkLToIbomXgw,7972,114197435,56603205,11/03/17,12954,Big Heart Financial Group
mI4TEDmIDQ8UUoK,262,143037126,952824396,11/03/17,31295,Boon Bank System
a9QIm7iqr7CgOSs,2738,403595067,264958145,11/03/17,29826,Boon Financial Corp.
ra49dwGTFlrG9DN,8844,62269133,93748502,11/03/17,13709,Bulwark Holdings Inc.
QHHnUrFJQJITSqF,29000,DEPOSIT,9455825287,11/03/17,6460,Caliber Russia
RP7bFti3Rh2NyI3,6837,437107350,964239013,11/03/17,23884,Caliber Financial Services
hIqSuG3DU9z76ol,2587,81007873,468700376,11/03/17,24263,Celestial Holding Company
lPXRdFsr0UR521f,3039,869913692,853200343,11/03/17,13548,Central Financial
jAkbDsyqiaNI1Bh,6050,49804870,616860118,11/03/17,8228,Citadel Banks
H2NbGec9Sm9FaTV,4549,692544642,581353966,11/03/17,30989,Citizens First Financial Group
uobXsJMXOSqL0Nh,4346,92656969,167087275,11/03/17,32400,Cognate Financial Services
mjWKtLTdT2jnE4Z,5339,562066500,295715620,11/03/17,23851,Community Banks
HNsbTUiVGS5g7GC,3892,184324034,138766102,11/03/17,828,Connection Bancorp
hI9MefZnDKNcBj4,4223,312552800,962688652,11/03/17,1844,Core Bank System
6QHLmVOXBfduxSw,1559,522206176,884799076,11/03/17,5302,Core Financial Holdings
i0B4T9Myy2qqveZ,7980,265408187,519489080,11/03/17,3010,Credence Bancorp
mXRNfj745loSRas,8210,926025076,155960836,11/03/17,7550,Credence Financial Inc.
hPsgN8WZmhp0821,5218,650867719,984547969,11/03/17,25226,Credit Bank
HJl9gFAEbX94Znd,282,89915649,99306024,11/03/17,9765,Crest Financial
m9g3TQPKyeAqDXY,2548,414016200,1739933,11/03/17,713,Crest Trust Corp.
MmHYU8hUK1Gdz1B,7633,544316938,213924693,11/03/17,4780,Crown Trust Corp.
QimW9pp9UxDuiSi,9131,452450339,189849961,11/03/17,19,Diamond Holding Company
ee4hq6SYKdIoafg,4869,740094427,827339836,11/03/17,4404,Domestic Trust
xmwfpeKjmbpbJcD,8221,409043194,145392035,11/03/17,5752,Dominion Financial
j9kWBOIpwdVJTxb,1858,201908941,829502744,11/03/17,24123,Dominion Holdings Inc.
MNCbNkKDLeFvEfn,8228,259529879,707578973,11/03/17,16332,Edge Financial
dPoa6jbVX9wqfd1,4319,332387643,25524312,11/03/17,8027,Elysium Financial Corp.
PSgdRnX2GyzUQy3,9094,329877506,265446609,11/03/17,22736,Elysium Holdings Inc.
Xo6fp3FEVZ8tM91,5951,482273414,23797627,11/03/17,5005,Elysium Trust
dDI3v58yKUQAdEc,4297,992316016,591931416,11/03/17,24364,Emblem Holding Company
6TAAvKKmlel0ekb,3100,403047355,439044486,11/03/17,7419,Eminence Bank Group
Gz9WKln42KlcOvF,5998,829538819,531097796,11/03/17,30221,Eminence Financial Corp.
yB8fCyuybgNIcpI,5824,435111488,193704977,11/03/17,29658,Epitome Financial Corp.
aMFGsCkvrJ9Cks6,609,668519698,286165509,11/03/17,4140,Esteem Financial
NXrAVN3cr0b4Y53,1137,133238494,688786187,11/03/17,30535,Esteem Financial Services
VX3vdFYVyBfTj4K,2321,259624005,703752319,11/03/17,9116,Esteem Trust Corp.
VYJzMpE1JwNSRb8,1960,868172401,753656335,11/03/17,29666,Evolution Bancshares
MbIYxYPPlYhBUb3,7363,408019105,511050285,12/03/17,22211,Evolution Banks
vHKPtMLmYOlukaF,9082,76224387,422197113,12/03/17,17098,Evolution Financial Group
g7Tr6WF7zGlIaip,5093,93084945,986166374,12/03/17,2849,Excellence Bank Inc.
i4IPKR3VHLWZJ8P,286,624200849,32029078,12/03/17,21020,Excellence Financial
AOb0B67rSPFqaSh,430,41449129,349476325,12/03/17,21671,Excellence Holdings Inc.
5uP6f7XF4gc7Ny8,478,557208282,301314163,12/03/17,18034,Faith Bancorp
J8grZExgxfD0GmP,8846,911996895,815691856,12/03/17,5432,Faith Financial Service
LeEpRXn39xUWcDH,473,345136951,818305222,12/03/17,16081,Felicity Trust Corp
5qWpINVmCAStK42,1865,267806193,160469997,12/03/17,18413,Fidelity Holdings Inc.
eJa6Vjrn9NJlehw,8587,DEPOSIT,632640373,12/03/17,26612,First Bank Group
xHmmcjkMkHUHwko,4532,828047903,90656821,12/03/17,3275,First Choice Bancshares
Ibp80SDXDrpaPBO,523,291018313,55364340,12/03/17,6502,First Choice Financial Services
WfkFBokcvudBK4T,9906,953508264,997118314,12/03/17,14574,First Guaranty Bank
qfZjsr4ZupXL6va,9086,157056964,100225427,12/03/17,14105,Flow Bancshares
gEwNK9gnclAVQQz,1895,797854342,859842988,12/03/17,1133,Foundation Financial Services
XYyZhOqr6cmdMGP,4943,342121287,335280303,12/03/17,17172,Fountain Holdings
oWLNAV4FV6aRUNz,6450,579967937,83351112,12/03/17,12975,Free Citizen Financial Holdings
3lqJztgvBxnk88n,1166,478678462,331183288,12/03/17,11693,Free Citizen Trust Corp.
T6kCCYL8V2dSqdf,7512,487116229,384173066,12/03/17,23159,Fundament Corporation
e11tJI8njTcCCRR,6746,312619256,896599438,12/03/17,929,Generation Bank Inc.
n1caZhPhJhKk32e,2553,418021287,312283318,12/03/17,28486,Generation Bank Inc.
3QgAjUdlRwUt6FR,4701,245223623,343390250,12/03/17,4861,Genesis Bank
mWgLOhK103GXhKQ,6417,20345495,218371389,12/03/17,19899,Globe Bancorp
25XjzZaXKZPmRUC,2023,125878719,62139585,12/03/17,31276,Gold Alliance Financial Holdings
RoF4KI5yrsxlwun,6045,100293589,199651430,12/03/17,9879,Gold Alliance Trust Corp.
gWjh0DliZai333k,5960,61052370,966271549,12/03/17,24265,Goldcorp Financial Services
ZBcouUVPZNb73JH,7852,147031552,405798871,12/03/17,11183,Goldleaf Corporation
V4cVQ8277HUxn2Z,482,700009060,440514536,12/03/17,14762,Goldward Bancorp
OEHAeID7KS1TPuL,5700,492213560,751436675,12/03/17,7323,Goldward Credit Union
MBLzoXnO9vAyCZ3,186,451777131,89244489,12/03/17,11071,Goldward Holdings Inc.
fJhQIxIWzGG7Ri9,9763,481925956,930572312,12/03/17,28907,Goodlife Trust Corp.
E2zuvaq1fxbFvyC,5839,911264930,351436842,12/03/17,9623,Grade Banks
ZWOcyQm3VaULoCN,704,85280384,188877243,12/03/17,11031,Grand Market Bank Corp.
YjeoTpXRnDN78jO,4554,312736992,647038640,12/03/17,20008,Grand Mutual Corporation
rWrwYnINKyQ2VWG,4826,797816730,312754533,12/03/17,23549,Grand Spire Bancorp
xpblRecxbY3z6Bv,1981,191735359,105069341,12/03/17,28747,Grand Summit Banks
yT3EelloGu1Suix,6805,285629443,100021372,12/03/17,3003,Green Valley Banks Inc.
zYhse1MkoLLqfiq,1960,730883305,103394855,12/03/17,21862,Green Valley Banks Inc.
WokMSwqyWqwrlAB,4479,114024517,912661075,12/03/17,14956,Her Majesty Corporation
HE68esRRpdJHKt0,6546,293447780,728597201,12/03/17,25339,High Rise Bank
eGgKOXoA9MQAXrZ,9726,69895143,262623612,12/03/17,1238,High Rise Bank
KmnoD0c6Y4fYG9Q,258,46360033,456896230,12/03/17,22328,High Rise Banks Inc.
Q6YAMV1vj665Gbl,3560,906154582,825730371,12/03/17,31079,High Rise Financial Services
7IWXtGDEJxUuHY2,2894,922424749,465774361,12/03/17,12427,High Rise Holdings Inc.
MWnkOi5h1Z8NxZs,70,920373144,582619507,12/03/17,18811,His Majesty Bank System
imKFDYtZnBNJgC2,1486,218513503,381843657,12/03/17,19423,Joint Bank Inc.
QMCvNTK1CBnJSEl,2566,49742593,247306749,12/03/17,29773,Joint Financial
JYvPhYFPmmtpZMt,1670,969067813,732046631,12/03/17,3870,Jones Trust
fW0T6hUwTwzxQ8L,7342,878743738,306622514,12/03/17,22659,Kindred Holdings
X6WwhvIuzr3iYSP,7036,352128930,445612052,12/03/17,8657,Life Essence Corporation
ZpsmeekyD4jbkNp,3637,527933499,302729309,12/03/17,17879,Life Essence Financial
WqMfszbmG04HDL5,4987,256948822,202820729,12/03/17,29244,Life Tree Bank Corp.
